2.258500227496114121e+01,2.247435673406471324e+01,2.226797201834958173e+01,2.191672234185577040e+01,2.170904601220421881e+01,2.129116048880380063e+01,2.058410115015955810e+01,2.020490716360755812e+01,1.924891992918044181e+01,1.900173526312794436e+01,1.878160107152742242e+01,1.859150132748832007e+01,1.843036579696670074e+01,1.774773646863171095e+01,1.730554439941142064e+01,1.646171842305657051e+01,1.620020337804436394e+01,1.777378891064029887e+01,1.760557347234108150e+01,1.619520687394884817e+01,1.566659630200510378e+01,1.647418219639445525e+01,1.921326051218012410e+01,1.950725881845011855e+01,2.026768391430061556e+01,1.551642150271769260e+01,9.641126499533132943e+00,9.068759796135301698e+00,8.333321334183688478e+00,7.323412309845732437e+00,7.519637699384193574e+00,8.784214079813855491e+00,1.347384996947791436e+01,2.203908568883927188e+01,3.168249324153640600e+01,2.796905404192283484e+01,1.311965108110730149e+01,2.192144671320759386e+01,2.447119901026510647e+01,2.153465284140889224e+01,1.965740708359065181e+01
2.365977560354281906e+01,2.355939440987395272e+01,2.350878353637209983e+01,2.366949421850834412e+01,2.354677537923186748e+01,2.344438327105236652e+01,2.336258515575705630e+01,2.271089813305497529e+01,2.206200472509241450e+01,2.116456904853014009e+01,2.124326490467037587e+01,2.140385569844835345e+01,2.238286993238356004e+01,2.293405654828643847e+01,2.318540138988324628e+01,2.206200472509241450e+01,2.018896827576882558e+01,1.876641661292853058e+01,1.704868065393917931e+01,1.714718204516415767e+01,1.704868065393917931e+01,1.861906279166596434e+01,2.014987829134707553e+01,2.018161355689876402e+01,2.104522150037865558e+01,2.081999553914457479e+01,1.209961772766396138e+01,8.913342100469384022e+00,8.027191796786718569e+00,1.055538870956441855e+01,1.207633100361612399e+01,1.149394030957182267e+01,1.537511477160414408e+01,2.191567934151255059e+01,2.935761601356622563e+01,2.402448704322321404e+01,8.784214079813855491e+00,1.761870216559664826e+01,2.323164673457308282e+01,2.211464413007815111e+01,2.178195599596142884e+01
2.236865650771185443e+01,2.268363114693060112e+01,2.282669643662875814e+01,2.323986767948561294e+01,2.410752956256612833e+01,2.463483516912585003e+01,2.459844696642452533e+01,2.336258515575705630e+01,2.054651819676511693e+01,1.873384712652476125e+01,1.908934948629732631e+01,2.062757210167983146e+01,2.313611734842300649e+01,2.679651962121200270e+01,2.714347159005273724e+01,2.621771008230886935e+01,2.449104855878775666e+01,2.269355812758325541e+01,2.082002881097910674e+01,2.104381866701003645e+01,2.096363432327515497e+01,2.234606649256195254e+01,2.046065214395914822e+01,2.062811432390270738e+01,1.967160854531219982e+01,2.131492641319692893e+01,1.356307191457746519e+01,8.954399045651305400e+00,7.546883908607578739e+00,1.050725484885376737e+01,1.284243960507503957e+01,1.496677004199636940e+01,1.870999634526955191e+01,2.258780921205064729e+01,2.554214613144322144e+01,2.119370241274515720e+01,9.547871643984327861e+00,1.369848591085890810e+01,2.023617552799935737e+01,2.224022635338948106e+01,2.410752956256612833e+01
2.107853585546206787e+01,2.131145525791234974e+01,2.232080988136407385e+01,2.313611734842300649e+01,2.459844696642452533e+01,2.614459026567446642e+01,2.525210151274542625e+01,2.465158246867733993e+01,2.316415182582777277e+01,2.073202483140515895e+01,2.200695741143923101e+01,2.324111521547021297e+01,2.576726295204828432e+01,2.976429195163896679e+01,2.846244279326706206e+01,2.815423148942268838e+01,2.793062674627979192e+01,2.635040649052875850e+01,2.427075967991113359e+01,2.241036395264476866e+01,2.149722999574596471e+01,2.121798062705308396e+01,1.893967155047837991e+01,1.998475236298913771e+01,1.939543787208734216e+01,1.874104997058595856e+01,1.235072435163217364e+01,7.589419620761524321e+00,8.022733774640723681e+00,8.368886374906759684e+00,1.149415812880612897e+01,1.635211572977637573e+01,1.915334359948674958e+01,2.307549854282676094e+01,2.452940199026466317e+01,1.995402438106158272e+01,1.194463137522460272e+01,1.297172216053057348e+01,1.942283833429089768e+01,2.329947987423753730e+01,2.636515803395838020e+01
1.959141271986275257e+01,2.055478259213655789e+01,2.155072954240760552e+01,2.423126033639191235e+01,2.729553870425714734e+01,3.078716175875912242e+01,3.246906302559406754e+01,3.317336335917719481e+01,3.419529212274695595e+01,3.262121791120006264e+01,3.225078320314252522e+01,3.473207709681010158e+01,3.437837589953893769e+01,3.411677727319653997e+01,3.266208057304371692e+01,3.050647916115525859e+01,2.917227919515374523e+01,2.698574018172560685e+01,2.479410799885248906e+01,2.145482019244160199e+01,1.932591667787067635e+01,1.796114908514377362e+01,1.719456731528886095e+01,1.784408612986386444e+01,1.902944013890056496e+01,2.225847382459093993e+01,1.457010442001017303e+01,3.754976783696538423e+00,6.475441037674576350e+00,9.606546738870321178e+00,1.257963096597034536e+01,1.555975812922553203e+01,2.001671508115155262e+01,2.315796003537444392e+01,2.375190855489301711e+01,2.074328674535451000e+01,1.590434515124719006e+01,1.609938866486551134e+01,2.048913432627157505e+01,2.479555085861977659e+01,2.824854536148719930e+01
1.873357537711368082e+01,2.031935136292495159e+01,2.264114725793726279e+01,2.824854536148719930e+01,3.296597297047366482e+01,3.695113011113462420e+01,4.094881324909062670e+01,4.382417068023078599e+01,4.651382782958203421e+01,4.644092001198942654e+01,4.439755376695882916e+01,4.562585472119946672e+01,4.315663453618689971e+01,3.729304751773445048e+01,3.792375624539320000e+01,3.414390998714119263e+01,3.061852389910395544e+01,2.745149012276018397e+01,2.490800554359983110e+01,2.201974462058086601e+01,1.889503520458218233e+01,1.674760013123074387e+01,1.554945316112434917e+01,1.588869454203208065e+01,1.750163526645438949e+01,1.931194493053457251e+01,2.086679239844974632e+01,7.572170696702498205e+00,7.756728610696651316e+00,1.127677101345948252e+01,1.435060753034518655e+01,1.802374979963936497e+01,2.176170611418139700e+01,2.425144696713991976e+01,2.392355826377004391e+01,2.165758973200849979e+01,1.873539296732256787e+01,1.990789181430319132e+01,2.393174094147769893e+01,2.705566244688900568e+01,3.002117340628111108e+01
1.853000296708017203e+01,2.076549316796738154e+01,2.663830123506377134e+01,3.339587918351603690e+01,3.690436045835233614e+01,3.931359572069184338e+01,4.315663453618689971e+01,4.777780484055750065e+01,5.223785564712625273e+01,5.603165872575966944e+01,5.367967210421557667e+01,4.964397013242293610e+01,4.867488476986874701e+01,4.307906496443487754e+01,4.219899789995018580e+01,3.731097204911712595e+01,3.056070599004545585e+01,2.905309895708201395e+01,2.550120960974204110e+01,2.257142925492313879e+01,1.904236732026771861e+01,1.676306659325793191e+01,1.540229184115143291e+01,1.641980660665648628e+01,1.901475521798795043e+01,1.902412397457501925e+01,1.961005907691254535e+01,1.390580112758700437e+01,1.721543069138846604e+01,1.906838043699569241e+01,2.028061597905744051e+01,2.152601941465258761e+01,2.412632563591066415e+01,2.553918215213635179e+01,2.576751212282629311e+01,2.330058540037138215e+01,2.122065233893624026e+01,2.332589351964893254e+01,2.675069077687527752e+01,2.828054541623976803e+01,3.128203376125024349e+01
1.922790571423731620e+01,2.412879108534034955e+01,3.154989746797919636e+01,3.442655668230559485e+01,3.673502426077870808e+01,3.949080360906827281e+01,4.429263537022831088e+01,4.914942396651256473e+01,5.368978146807826590e+01,5.750649662090363279e+01,5.763763717710850187e+01,5.345588569053925454e+01,5.187914280141875878e+01,4.797021719369217152e+01,4.453457502884697305e+01,4.209638584249246662e+01,3.398397335509783801e+01,3.168688127932441390e+01,2.823465039202716653e+01,2.475430687698607102e+01,2.058217903940202476e+01,1.726267238320880537e+01,1.622925907119607203e+01,1.740174201049998359e+01,2.099474203223273605e+01,1.930425628740978183e+01,1.942525986956158945e+01,1.811805246597988983e+01,2.771293519802620864e+01,2.976429195163896679e+01,2.665710045107608650e+01,2.452900759692490951e+01,2.525673736431528837e+01,2.739036392602332626e+01,2.768740271314736390e+01,2.628319125391739774e+01,2.689245046179317811e+01,2.806899268748346188e+01,2.680684705984648275e+01,2.725569332616581875e+01,3.025609252762160750e+01
2.114596106801485575e+01,2.778913044051576620e+01,3.250762613603152573e+01,3.405282991177091390e+01,3.730897112344429445e+01,4.097598693918183699e+01,4.546975431086030994e+01,4.947921742347993046e+01,5.218620352056662171e+01,5.495750079843514868e+01,5.712438654208901312e+01,5.593016490195608270e+01,5.150159478113275213e+01,4.966420091977721540e+01,4.451349823368187941e+01,4.365433323279603428e+01,4.074910949947250316e+01,3.473119825531505711e+01,3.183521383625371470e+01,2.809006034169382104e+01,2.378305287384275246e+01,2.066427651770078100e+01,1.961820384235009485e+01,1.897779610492219504e+01,2.250499084647669790e+01,2.040369544959931858e+01,1.765338834331811668e+01,2.540955528320005641e+01,3.001034395004495892e+01,3.287173062398905898e+01,3.061852389910395544e+01,2.795867274192393026e+01,2.696012203236476523e+01,2.916583058992149091e+01,2.952384002801803575e+01,3.059482317321020162e+01,3.154659683848639773e+01,2.950747722256174299e+01,2.835634637678133529e+01,3.136531177096762235e+01,3.253731789806897723e+01
2.401097024778465538e+01,2.923550144943643403e+01,3.207182296034947910e+01,3.505429435889417533e+01,3.855768391643875503e+01,4.196944041799937963e+01,4.448397065235971581e+01,4.669051172443925424e+01,4.821994488010122382e+01,4.841623811739198402e+01,4.853596845598118392e+01,4.700884863512400358e+01,4.591394054097295196e+01,4.620520867824318856e+01,4.381818674933959556e+01,4.138007062584596696e+01,4.032657998144647848e+01,3.559709056931479410e+01,3.447682597049792008e+01,3.229881103074848880e+01,2.832059252558109819e+01,2.449175147371049022e+01,2.383243457979062896e+01,2.252722641605042142e+01,2.578750738245168250e+01,2.265280179138995820e+01,1.838440855752504177e+01,3.158234328608313035e+01,3.144572441032325827e+01,3.381870710257859258e+01,3.298225243687883790e+01,3.260914817179375547e+01,3.077360663441969635e+01,3.157873710267717726e+01,3.185383079003214846e+01,3.079130365866310726e+01,2.986338707330432740e+01,2.962555641063978484e+01,2.977394739432445547e+01,3.196725436270684639e+01,3.343657975391622017e+01
